company,mse,rmse,mape
RMAX,23091874113377.664,4805400.515396991,16.78973711078848
RNG,2152365673183358.2,46393595.17415479,79.41662941484552
ROIC,149.59666315164912,12.23097147211329,11.703963912644715
ROK,7615.829430910417,87.26871965893861,17.182995154044818
ROP,2233.4838661511994,47.25974890063636,5.679590119254399
ROST,26612.0123170758,163.13188626714214,20.440244658449817
RPM,1999.3729893086575,44.71434880783413,14.010232440279136
RRC,285437.02629945584,534.2630684404976,228.0849469060351
RSG,12264.927618633674,110.74713368134488,7.665915741880171
RS,24355.355254648122,156.06202374263933,42.524556140172656
RTX,1.886543456816246e+18,1373515000.5792606,187.30797799156892
RYAM,284.9989787178409,16.881912768339994,41.24201470589028
RYN,2387.868251895655,48.86581885014979,38.899907131140914
R,9286.141432649585,96.36462749707273,12.340778016168946
SAIC,1195.1452063592658,34.57087222445025,17.63398093286627
SANM,229.083745666667,15.1355127322026,11.315879102549705
SATS,520605.613684051,721.5300504372988,49.70921205688388
SAVE,15711.573777971375,125.34581675497341,153.75318105183317
SBAC,8184.5583322984885,90.4685488570392,18.08915969852915
SBUX,33450.201676747885,182.89396293138788,9.144572832709882
SCCO,101818.15500000001,319.08957206402096,23.07492736162804
SCI,542.9966777136668,23.302289108876554,4.985277182145995
SCS,93.11514233119463,9.649618766106494,12.640379865570003
SEE,801.708696626784,28.31446091005061,9.937346752192227
SEM,1320.001464581734,36.33182440480706,11.077476246743739
SKT,177470663879866.66,13321811.584010135,15.292248901863545
SLB,85580.06528691451,292.54070705957236,14.029458013681777
SLGN,193.0714627789431,13.895015753101653,5.952684973660728
SLG,5691.604155834583,75.44272102618372,52.778382388452926
SM,13429.686935666663,115.88652611786524,20.096087307207892
SNA,681.9670763217392,26.1144993503942,5.527292758638653
SNX,2997.0008201467535,54.74487026331101,12.169458552487693
SON,477.5390488567253,21.85266685914388,6.267220755005252
SPG,41829.588251432775,204.52283063617318,11.329733524691271
SSNC,2370.8071869361734,48.69093536723415,8.438989540305101
STE,884.4640036666673,29.739939537037852,6.553529462852987
STLD,258644.7083046517,508.5712421132871,89.16453011605867
STZ,21943.76170008471,148.13426916174632,12.254172449061818
SUN,81975.2278756432,286.3131639929314,883.5274708445377
SUP,223.91098042196697,14.963655316197542,46.386126481221474
SWKS,17513.626591246695,132.33905920493274,37.69867173352759
SXC,278.63748766239274,16.692438038297244,20.27506929665911
SYK,109207.68866109435,330.46586610585723,16.01637931778886
SYNA,394.5860268928589,19.864189560434095,281.7606036383356
SYY,126408.48133346769,355.5397042996291,32.34501276724138
TAP,22351.721797913237,149.50492232001338,19.40930097251279
TDS,4042.753944415581,63.58265443039934,19.330886480923393
TDY,1815.7379308577056,42.611476515813266,10.761779322925829
TEAM,1398363419100456.5,37394697.74046123,144.77426089634704
TEX,3924.2880583097963,62.64413825977492,44.56283097193507
TFX,2913.9057490002215,53.98060530412957,39.084171460969415
TGI,528.7371495866806,22.9942851505908,113.57501015229691
TGT,134043.94770337944,366.1201274218333,12.00807065224359
THC,1194977.3517092224,1093.150196317607,21.10157414109263
THO,12307.837309212971,110.94069275614324,81.06870031482843
THS,988.7948161091311,31.445107983740986,44.763922451219344
TILE,67.20642227191153,8.197952321885724,16.247200487624706
TMO,169927.53548598217,412.2226770642078,14.123840703136468
